mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__kernel,param_svc__gamma,param_svc__class_weight,param_svc__C,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.1332075595855713,0.09061339898599702,0.021005551020304363,0.00727812249630786,rbf,0.0003,,100.0,RobustScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.0003, 'svc__class_weight': None, 'svc__C': 100.0, 'scaler': RobustScaler()}",0.6238340962685532,0.7031311059944984,0.6811493594713686,0.6693715205781401,0.03342695573550677,36
0.1913139820098877,0.12825384557665856,0.03096183141072591,0.011086524165638172,rbf,0.0003,"{0: 1.0, 1: 1.0, 2: 1.35}",1.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.0003, 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.35}, 'svc__C': 1.0, 'scaler': StandardScaler()}",0.43684824863229904,0.46494381294731046,0.47571350052092304,0.4591685207001775,0.016383781645200095,78
0.14401928583780924,0.09348945635247007,0.02421458562215169,0.009128597997512884,rbf,0.0003,,10.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.0003, 'svc__class_weight': None, 'svc__C': 10.0, 'scaler': StandardScaler()}",0.6286094864910567,0.6812169312169312,0.6534280001974818,0.6544181393018232,0.021488308320742586,56
0.1394366423288981,0.08694864392145801,0.022967418034871418,0.008202438323879171,rbf,0.003,"{0: 1.0, 1: 1.0, 2: 1.1}",10.0,RobustScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.003, 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.1}, 'svc__C': 10.0, 'scaler': RobustScaler()}",0.6275226859849042,0.6932416886013774,0.6830960285455988,0.6679534677106268,0.028887363877730592,37
0.16025829315185547,0.09957341329920459,0.0273287296295166,0.009011090805114664,rbf,0.003,balanced,1.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.003, 'svc__class_weight': 'balanced', 'svc__C': 1.0, 'scaler': StandardScaler()}",0.6585163432073545,0.6481932793421116,0.6531471939540419,0.6532856055011693,0.00421550947563517,58
0.24721328417460123,0.1723465892546471,0.02038256327311198,0.006770138386703461,rbf,0.03,"{0: 1.0, 1: 1.0, 2: 1.2}",100.0,RobustScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.03, 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.2}, 'svc__C': 100.0, 'scaler': RobustScaler()}",0.619588194166766,0.6889169965757492,0.7039764574775402,0.6708272160733518,0.036749375188528284,32
0.22972210248311362,0.16247497226337548,0.024837334950764973,0.013297041402984445,rbf,0.01,,100.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.01, 'svc__class_weight': None, 'svc__C': 100.0, 'scaler': StandardScaler()}",0.6668203292424062,0.7043526492025424,0.7090838328014323,0.693418937082127,0.018906973648542873,4
0.2232379913330078,0.11631014339859365,0.02639118830362956,0.0013826894462590405,rbf,0.03,,30.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.03, 'svc__class_weight': None, 'svc__C': 30.0, 'scaler': StandardScaler()}",0.6453623874450644,0.6683505218598924,0.7040180686050328,0.6725769926366633,0.024131853423848215,24
0.15072170893351236,0.10497081074085947,0.02271588643391927,0.008868459717299224,rbf,0.003,,3.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.003, 'svc__class_weight': None, 'svc__C': 3.0, 'scaler': StandardScaler()}",0.6220543569333892,0.6973361996039426,0.693545470027023,0.6709786755214515,0.034629314360918796,31
0.15905515352884927,0.09756291708524109,0.029329856236775715,0.006162479326519977,rbf,0.01,"{0: 1.0, 1: 1.0, 2: 1.2}",1.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.01, 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.2}, 'svc__C': 1.0, 'scaler': StandardScaler()}",0.6377622377622377,0.672074636035032,0.6693517398392808,0.6597295378788502,0.015572951908853593,46
0.24513753255208334,0.17453148329660625,0.041837453842163086,0.02106257622906047,rbf,0.003,"{0: 1.0, 1: 1.0, 2: 1.35}",100.0,RobustScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.003, 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.35}, 'svc__C': 100.0, 'scaler': RobustScaler()}",0.6517230867098572,0.7111493466047497,0.7037777102717867,0.6888833811954646,0.026448073278900777,6
0.22935128211975098,0.14847913127568277,0.03632974624633789,0.01068439197336232,rbf,0.01,"{0: 1.0, 1: 1.0, 2: 1.2}",10.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.01, 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.2}, 'svc__C': 10.0, 'scaler': StandardScaler()}",0.6504039688074031,0.7025095371169323,0.7138468016755614,0.6889201025332988,0.027625505241972825,5
0.235276460647583,0.14342654648699316,0.023520867029825848,0.008140457585250806,rbf,scale,"{0: 1.0, 1: 1.0, 2: 1.2}",10.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 'scale', 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.2}, 'svc__C': 10.0, 'scaler': StandardScaler()}",0.6442947168917318,0.7004234848191656,0.6949109053451811,0.6798763690186927,0.025260477815186606,16
0.18198482195536295,0.1056172125300963,0.024504820505777996,0.006097656862664715,rbf,scale,,1.0,RobustScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 'scale', 'svc__class_weight': None, 'svc__C': 1.0, 'scaler': RobustScaler()}",0.6324436516217338,0.6927016811046155,0.6902251851446249,0.671790172623658,0.02784055548148079,27
0.15232555071512857,0.1020776362285679,0.022621870040893555,0.0075342542603003635,rbf,scale,"{0: 1.0, 1: 1.0, 2: 1.5}",1.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 'scale', 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.5}, 'svc__C': 1.0, 'scaler': StandardScaler()}",0.6472576659082022,0.6812624628158609,0.6659733331385426,0.6648311539542019,0.013905873654673988,42
0.19307756423950195,0.09269255466489758,0.024492661158243816,0.004306875035781196,rbf,0.03,"{0: 1.0, 1: 1.0, 2: 1.1}",30.0,RobustScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.03, 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.1}, 'svc__C': 30.0, 'scaler': RobustScaler()}",0.6542337609790693,0.71384311079904,0.695945413520228,0.688007428432779,0.024974351535476426,7
0.19563937187194824,0.12610022812026328,0.02008676528930664,0.006053779484533496,rbf,scale,,30.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 'scale', 'svc__class_weight': None, 'svc__C': 30.0, 'scaler': StandardScaler()}",0.6305738867306169,0.6569578051745094,0.6783239550753314,0.6552852156601525,0.019529728168339994,55
0.17631888389587402,0.13361150440274863,0.02176062266031901,0.006698851658965606,rbf,0.0003,"{0: 1.0, 1: 1.0, 2: 1.1}",100.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.0003, 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.1}, 'svc__C': 100.0, 'scaler': StandardScaler()}",0.6468269781637693,0.702020202020202,0.7000289969684986,0.68295872571749,0.02556193276930667,13
0.13930884997049967,0.09019310520516774,0.022977828979492188,0.008644591101206642,rbf,0.01,"{0: 1.0, 1: 1.0, 2: 1.1}",3.0,RobustScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.01, 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.1}, 'svc__C': 3.0, 'scaler': RobustScaler()}",0.6283469144760098,0.6903074982812433,0.6815912827801466,0.6667485651791333,0.027386227508353116,38
0.17775646845499674,0.12025887259417943,0.02846082051595052,0.010891430356582759,rbf,0.0003,"{0: 1.0, 1: 1.0, 2: 1.2}",3.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.0003, 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.2}, 'svc__C': 3.0, 'scaler': StandardScaler()}",0.4987016603557957,0.6575223000235213,0.6327998576294475,0.5963412726695881,0.06977545035838341,72
0.16309690475463867,0.12575402892059834,0.02988290786743164,0.01784405134662569,rbf,0.03,,1.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.03, 'svc__class_weight': None, 'svc__C': 1.0, 'scaler': StandardScaler()}",0.6554267597662943,0.6994115788329962,0.6830715187601587,0.679303285786483,0.018153342426681807,17
0.1724554697672526,0.08762847372411359,0.02736814816792806,0.004014012390681139,rbf,0.003,balanced,3.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.003, 'svc__class_weight': 'balanced', 'svc__C': 3.0, 'scaler': StandardScaler()}",0.6557645419714385,0.6580569485601399,0.6611275165602065,0.6583163356972617,0.002197094350139292,47
0.38021206855773926,0.2779058785201125,0.023587147394816082,0.00844687605781076,rbf,scale,"{0: 1.0, 1: 1.0, 2: 1.2}",100.0,RobustScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 'scale', 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.2}, 'svc__C': 100.0, 'scaler': RobustScaler()}",0.5102732443656163,0.574157335223246,0.5552639203397455,0.546564833309536,0.026796142166934427,76
